po_number,deal_id_x,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,cost_per_sku,total_sku_cost
23768,6875873178,11/8/2021,100,0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Medium ,10.0268864v2,10,0,2,3,,1/10/2022,,,,9,,,0,0,3.58,0
23769,7459497262,1/9/2022,250,0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.0252295v3,10,0,2,1,,1/11/2022,,,,22,,,0,0,2.23,0
23770,7421683041,1/5/2022,400,0,Direct,Existing Business,,Closed and Won,Portal Order,,Email Marketing,1,,10.0266579v3,10,0,2,3,,1/10/2022,,,,34,,,0,0,2.41,0
23771,7432982598,1/6/2022,500,0,Direct,Existing Business,,Closed and Won,,,,3,,10.0242258v1,10,0,2,1,,2/8/2022,,,,42,,,0,0,1.96,0
23772,7420711525,1/5/2022,150,0,Direct,Existing Business,,Closed and Won,,,,3,Low ,10.0270409v2,10,0,2,3,,1/10/2022,,,,13,,,0,0,2.41,0
23773,7443779610,1/7/2022,60,0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0270803v1,10,0,2,3,,1/10/2022,,,,5,,,0,0,3.66,0
23774,7410991917,1/4/2022,60,0,Distributor,Existing Business,,Closed and Won,,,,1,High Res Preview,10.0270801v1,10,0,2,3,,1/10/2022,,,,5,,,0,0,3.66,0
23775,7375267684,12/30/2021,240,0,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated,10.0270034v1,10,0,2,3,,1/10/2022,,,,20,,,0,0,2.58,0
23780,7435133970,1/6/2022,60,18,Wholesale,Existing Business,,Closed and Won,Reorder Button,,,1,,44.0227511v7,44,0,21,4,,1/10/2022,,,,5,,,0,0,2.75,0
23781,7426685039,1/5/2022,175,18,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.0270684v1,10,0,2,3,,1/10/2022,,,,15,,,0,0,2.41,0
23782,7447389880,1/7/2022,408,18,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0270908v1,10,0,2,1,,1/11/2022,,,,34,,,0,0,1.96,0
23783,7445211824,1/7/2022,85,19.49,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0234032v1,10,0,2,4,,1/20/2022,,,,8,,,0,0,2.58,0
23785,7445345400,1/7/2022,255,30,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0270924v1,10,0,2,3,,1/10/2022,,,,22,,,0,0,2.41,0
23787,7466814995,1/10/2022,120,31.25,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,15.0223545v3,15,0,7,3,,1/10/2022,,,,10,,,0,0,3.7,0
23788,7465859372,1/10/2022,80,32.48,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0268983v1,10,0,2,3,,1/10/2022,,,,7,,,0,0,3.66,0
23789,7415029586,1/4/2022,500,60,Distributor,New Business,,Closed and Won,,,,3,High Res Preview,10.0270219v1,10,0,2,4,,1/12/2022,,,,42,,,0,0,2.41,0
23790,7416515929,1/4/2022,105,110,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.0270497v1,10,0,2,1,,1/11/2022,,,,9,,,0,0,2.56,0
23791,7414212708,1/4/2022,175,116.59,Distributor,Existing Business,,Closed and Won,New Project In Portal,,,1,Low ,10.0270214v1,10,0,2,3,,1/10/2022,,,,15,,,0,0,2.41,0
23792,7467628451,1/10/2022,240,130.58,Direct,Existing Business,,Closed and Won,Reorder Button,,,2,,12.0250805v1,12,0,4,1,,1/10/2022,,,,20,,,0,0,1.55,0
23793,7466762766,1/10/2022,120,150,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0240940v4,10,0,2,1,,1/10/2022,,,,10,,,0,0,2.23,0
23794,6685181849,10/18/2021,120,150.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.0258200v1,10,0,2,3,,1/10/2022,,,,10,,,0,0,3.66,0
23795,7432236886,1/6/2022,500,168,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated,10.0244591v1,10,0,2,3,,1/11/2022,,,,42,,,0,0,2.41,0
23796,7465840652,1/10/2022,240,175,Direct,Existing Business,,Closed and Won,,,,1,,10.0228113v3,10,0,2,4,,1/11/2022,,,,20,,,0,0,2.41,0
23797,7255726854,12/15/2021,90,175,Distributor,Existing Business,,Closed and Won,,,WT Outbound,4,High Res Preview,10.0268901v1,10,0,2,3,,1/11/2022,,,,8,,,0,0,3.58,0
23798,7422891020,1/5/2022,120,175,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,40.0371096v1,40,0,18,3,,1/10/2022,,,,10,,,0,0,3.74,0
23799,7469038442,1/10/2022,150,175,Wholesale,Existing Business,,Closed and Won,Reorder Button,,,1,,10.026804v2,10,0,2,4,,1/11/2022,,,,13,,,0,0,2.41,0
23800,7414740244,1/4/2022,240,175,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,High Res Preview,10.0270357v2,10,0,2,4,,1/11/2022,,,,20,,,0,0,2.58,0
23801,7464617023,1/10/2022,360,175,Wholesale,Existing Business,,Closed and Won,,,,1,,10.0231687v1,10,0,2,3,,1/18/2022,,,,30,,,0,0,2.41,0
23802,7475739473,1/11/2022,120,175,Distributor,Existing Business,,Closed and Won,Reorder Button,,,2,,40.0233869v2,40,0,18,3,,1/11/2022,,,,10,,,0,0,3.74,0
23803,7445891899,1/7/2022,720,175,Distributor,Existing Business,,Closed and Won,,,,1,Low ,17.0270802v4,17,0,9,3,,1/11/2022,,,,60,,,0,0,1.91,0
23804,7366481451,12/29/2021,120,190.44,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0269924v2,10,0,2,1,,1/11/2022,,,,10,,,0,0,2.56,0
23805,7478529857,1/11/2022,300,193,Distributor,Existing Business,,Closed and Won,Reorder Button,,,4,,40.0226575v1,40,0,18,1,,1/11/2022,,,,25,,,0,0,1.96,0
23806,7478326576,1/11/2022,170,247.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.0221917v1,10,0,2,1,,1/11/2022,,,,15,,,0,0,1.96,0
23807,6912749071,11/12/2021,240,283.7,Direct,New Business,,Closed and Won,Template Download,,,1,Not Rated,10.0270356v15,10,0,2,1,,1/11/2022,,,,20,,,0,0,1.96,0
23808,7466256489,1/10/2022,168,283.7,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview,10.0271094v1,10,0,2,4,,1/11/2022,,,,14,,,0,0,2.41,0
23809,7296338774,12/20/2021,100,283.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,10.0271072v1,10,0,2,1,,1/12/2022,,,,9,,,0,0,2.56,0
23810,7480347190,1/11/2022,60,299.1,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.0222957v1,10,0,2,4,,1/13/2022,,,,5,,,0,0,2.58,0
23812,6947826595,11/17/2021,65,331.2,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Medium ,10.0265877v2,10,0,2,1,,1/11/2022,,,,6,,,0,0,2.56,0
23813,7374261132,12/30/2021,240,339.6,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated,10.0261499v1,10,0,2,4,,1/11/2022,,,,20,,,0,0,2.41,0
23814,7481561127,1/11/2022,1000,360,Distributor,Existing Business,,Closed and Won,Reorder Button,,,3,,42.0231090v1,42,0,20,1,,1/12/2022,,,,84,,,0,0,1.96,0
23815,7481628999,1/11/2022,100,363,Distributor,Existing Business,,Closed and Won,Reorder Button,,,2,,10.0250200v1,10,0,2,4,,1/12/2022,,,,9,,,0,0,2.58,0
23816,7458920565,1/9/2022,60,375,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated,10.0270877v5,10,0,2,1,,1/12/2022,,,,5,,,0,0,2.56,0
23817,7479807660,1/11/2022,130,382.56,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,46.0271239v1,46,0,113,1,,1/12/2022,,,,11,,,0,0,2.23,0
23818,7481614252,1/11/2022,251,384.9,Distributor,Existing Business,,Closed and Won,,,,1,,10.0262950v2,10,0,2,3,,1/12/2022,,,,21,,,0,0,2.41,0
23820,7267848755,12/16/2021,400,385.8,Direct,Existing Business,,Closed and Won,,,,1,Low ,10.0269388v4,10,0,2,1,,1/13/2022,,,,34,,,0,0,1.96,0
23821,7467505978,1/10/2022,120,385.8,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview,46.0271248v1,46,0,113,1,,1/12/2022,,,,10,,,0,0,2.23,0
23822,7467503248,1/10/2022,5000,385.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,44.0271137v1,44,0,21,3,,1/12/2022,,,,417,,,0,0,1.7,0
23823,7430364050,1/6/2022,120,385.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0270625v1,10,0,2,1,,1/12/2022,,,,10,,,0,0,2.23,0
23824,7466961178,1/10/2022,120,385.8,Distributor,Existing Business,,Closed and Won,,,WT Outbound,2,Not Rated,10.0271283v1,10,0,2,1,,1/12/2022,,,,10,,,0,0,2.23,0
23825,7268844911,12/16/2021,360,385.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium ,10.0269546v1,10,0,2,3,,1/12/2022,,,,30,,,0,0,2.58,0
23826,7465155330,1/10/2022,1040,385.8,Distributor,New Business,,Closed and Won,,,,3,Medium ,12.0271157v1,12,0,4,1,,1/13/2022,,,,87,,,0,0,1.38,0
23827,7494028586,1/12/2022,257,385.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,40.0251356v1,40,0,18,1,,1/12/2022,,,,22,,,0,0,1.96,0
23828,6644646771,10/15/2021,60,394.74,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.0266983v1,10,0,2,1,,1/21/2022,,,,5,,,0,0,2.56,0
23829,7055713711,12/1/2021,125,398.7,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated,10.0266919v1,10,0,2,1,,1/12/2022,,,,11,,,0,0,2.23,0
23830,7197551901,12/8/2021,480,398.7,Direct,New Business,,Closed and Won,,,,3,Low ,10.0269574v1,10,0,2,1,,1/13/2022,,,,40,,,0,0,1.96,0
23831,7482925941,1/11/2022,60,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0271344v1,10,0,2,1,,1/12/2022,,,,5,,,0,0,2.56,0
23832,7496370949,1/12/2022,1200,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0170807v1,10,0,2,1,,1/12/2022,,,,100,,,0,0,1.88,0
23833,7419380287,1/5/2022,240,398.7,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,Medium ,10.0270548v1,10,0,2,1,,1/12/2022,,,,20,,,0,0,1.96,0
23836,7446048558,1/7/2022,60,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0270921v4,10,0,2,1,,1/12/2022,,,,5,,,0,0,2.56,0
23837,7495907376,1/12/2022,301,398.7,Distributor,Existing Business,,Closed and Won,,,,2,,40.0245880v2,40,0,18,1,,1/14/2022,,,,26,,,0,0,1.96,0
23838,7367132305,12/29/2021,124,398.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Low ,10.0269947v2,10,0,2,3,,1/13/2022,,,,11,,,0,0,2.58,0
23839,7492973857,1/12/2022,60,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0271389v1,10,0,2,4,,1/13/2022,,,,5,,,0,0,2.58,0
23840,7496836270,1/12/2022,100,398.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0230607v3,10,0,2,4,,1/13/2022,,,,9,,,0,0,2.58,0
23841,7365065280,12/29/2021,360,398.7,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview,10.0269922v1,10,0,2,1,,1/18/2022,,,,30,,,0,0,1.96,0
23842,7493927568,1/12/2022,60,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,10.0271307v1,10,0,2,1,,1/13/2022,,,,5,,,0,0,2.56,0
23843,7510739052,1/13/2022,0,398.7,Wholesale,Existing Business,,Closed and Won,,,,1,,920215149v2,920,600,26,5,44637,1/14/2022,Wholesale,existingbusiness,7510739052,50,1.04,90,726.48,714,,0
23844,7512659097,1/13/2022,1300,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0267086v1,10,0,2,3,,1/13/2022,,,,111,,,0,0,2.41,0
23845,7347749405,12/27/2021,60,398.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.0222428v1,10,0,2,4,,1/14/2022,,,,5,,,0,0,2.58,0
23846,7483181910,1/11/2022,60,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0271370v1,10,0,2,1,,1/13/2022,,,,5,,,0,0,2.56,0
23847,7358846024,12/28/2021,291,398.7,Wholesale,Existing Business,,Closed and Won,,,Organic Search,1,Medium ,10.0269826v2,10,0,2,3,,1/13/2022,,,,25,,,0,0,2.41,0
23848,7477633657,1/11/2022,480,398.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.0271227v1,10,0,2,3,,1/14/2022,,,,40,,,0,0,2.41,0
23849,7475323293,1/11/2022,315,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0271213v1,10,0,2,4,,1/13/2022,,,,27,,,0,0,2.58,0
23851,7056822193,12/1/2021,120,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,10.0267252v2,10,0,2,3,,1/13/2022,,,,10,,,0,0,2.58,0
23852,7235628116,12/13/2021,120,398.7,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Low ,15.0268598v2,15,0,7,3,,1/13/2022,,,,10,,,0,0,3.7,0
23853,7512807233,1/13/2022,120,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0267254v7,10,0,2,3,,1/14/2022,,,,10,,,0,0,2.58,0
23854,7358827779,12/28/2021,240,398.7,Wholesale,Existing Business,,Closed and Won,Revision Request,,,2,,10.0269743v1,10,0,2,3,,1/13/2022,,,,20,,,0,0,2.41,0
23855,7493645603,1/12/2022,120,398.7,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated,10.0271433v1,10,0,2,3,,1/13/2022,,,,10,,,0,0,2.58,0
23856,7431271261,1/6/2022,360,398.7,Direct,Existing Business,,Closed and Won,,,Referrals,1,High Res Preview,10.0270761v1,10,0,2,1,,1/13/2022,,,,30,,,0,0,1.96,0
23857,7516452178,1/13/2022,120,398.7,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0225132v2,10,0,2,3,,1/13/2022,,,,10,,,0,0,2.58,0
23858,7199563600,12/8/2021,120,398.7,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview,10.0268034v2,10,0,2,3,,1/13/2022,,,,10,,,0,0,2.58,0
23859,7512903745,1/13/2022,200,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0213785v1,10,0,2,4,,1/14/2022,,,,17,,,0,0,2.41,0
23860,7516628593,1/13/2022,600,398.7,Direct,Existing Business,,Closed and Won,Reorder Button,,,2,,10.0220092v3,10,0,2,4,,1/14/2022,,,,50,,,0,0,2.16,0
23861,7496059807,1/12/2022,3256,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,40.0271377v1,40,0,18,3,,1/13/2022,,,,272,,,0,0,1.7,0
23862,7516328066,1/13/2022,815,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0271213v1,10,0,2,1,,1/17/2022,,,,70,,,0,0,1.96,0
23863,7235954048,12/13/2021,120,398.7,Distributor,Existing Business,,Closed and Won,,,,2,Not Rated,10.0269719v2,10,0,2,3,,1/13/2022,,,,10,,,0,0,2.58,0
23864,7517676211,1/13/2022,120,398.7,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,40.0260868v2,40,0,18,1,,1/25/2022,,,,10,,,0,0,2.23,0
23865,7517036588,1/13/2022,65,398.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0233994v1,10,0,2,4,,1/14/2022,,,,6,,,0,0,2.58,0
23866,7480645402,1/11/2022,275,398.7,Distributor,Existing Business,,Closed and Won,,,,3,High Res Preview,10.0271360v2,10,0,2,4,,1/14/2022,,,,23,,,0,0,2.41,0
23868,7513952897,1/13/2022,240,398.7,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0225572v1,10,0,2,4,,1/14/2022,,,,20,,,0,0,2.41,0
23869,7519243831,1/13/2022,120,405.6,Wholesale,Existing Business,,Closed and Won,Reorder Button,,,3,,40.0265830v1,40,0,18,1,,1/14/2022,,,,10,,,0,0,2.56,0
23870,7268687978,12/16/2021,900,407.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,6,High Res Preview,10.027022v2,10,0,2,4,,1/14/2022,,,,75,,,0,0,1.91,0
23872,7358869838,12/28/2021,120,409.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,10.0269768v1,10,0,2,4,,1/14/2022,,,,10,,,0,0,2.58,0
23873,7518706602,1/13/2022,720,409.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,,10.0215900v10,10,0,2,1,,1/14/2022,,,,60,,,0,0,1.79,0
23874,7518605082,1/13/2022,720,409.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,,10.0215899v8,10,0,2,3,,1/14/2022,,,,60,,,0,0,1.91,0
23875,7519708443,1/13/2022,720,409.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,4,,10.0216440v3,10,0,2,3,,1/14/2022,,,,60,,,0,0,1.91,0
23876,7048939400,11/30/2021,600,409.2,Distributor,Existing Business,,Closed and Won,,,WT Outbound,3,High Res Preview,10.0270546v1,10,0,2,3,,1/14/2022,,,,50,,,0,0,2.16,0
23877,7521362044,1/13/2022,250,409.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,40.0262515v1,40,0,18,3,,1/20/2022,,,,21,,,0,0,2.49,0
23878,7521306123,1/13/2022,500,409.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,4,,10.0249255v2,10,0,2,3,,1/14/2022,,,,42,,,0,0,2.41,0
23879,7493600514,1/12/2022,360,409.2,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,4,Not Rated,10.0271744v1,10,0,2,4,,1/14/2022,,,,30,,,0,0,2.41,0
23880,7189913472,12/7/2021,400,409.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0267721v1,10,0,2,3,,2/22/2022,,,,34,,,0,0,2.41,0
23881,7531425118,1/14/2022,675,409.2,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,,10.0265955v1,10,0,2,3,,1/14/2022,,,,57,,,0,0,2.16,0
23882,7530349693,1/14/2022,500,409.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.0230467v2,10,0,2,3,,1/19/2022,,,,42,,,0,0,2.41,0
23883,7529209168,1/14/2022,120,409.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0232714v1,10,0,2,1,,1/14/2022,,,,10,,,0,0,2.23,0
23884,7445345406,1/7/2022,60,409.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0270891v1,10,0,2,1,,1/14/2022,,,,5,,,0,0,2.56,0
23885,7479833945,1/11/2022,480,409.9,Direct,Existing Business,,Closed and Won,,,,1,,10.0271178v1,10,0,2,4,,1/15/2022,,,,40,,,0,0,2.41,0
23886,7517275778,1/13/2022,100,411,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Not Rated,10.0262274v2,10,0,2,1,,1/14/2022,,,,9,,,0,0,2.56,0
23887,7425947785,1/5/2022,60,411.99,Distributor,Existing Business,,Closed and Won,New Project In Portal,,,1,High Res Preview,10.0270499v1,10,0,2,1,,1/14/2022,,,,5,,,0,0,2.56,0
23888,7512799010,1/13/2022,200,416.7,Distributor,New Business,,Closed and Won,,,,1,Not Rated,10.0271763v1,10,0,2,4,,1/14/2022,,,,17,,,0,0,2.41,0
23889,7250680168,12/14/2021,2000,416.7,Direct,Existing Business,,Closed and Won,,,,2,Medium ,10.0268707v1,10,0,2,1,,1/15/2022,,,,167,,,0,0,1.71,0
23890,7513488308,1/13/2022,120,416.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0271703v2,10,0,2,4,,1/14/2022,,,,10,,,0,0,2.58,0
23891,7535864500,1/14/2022,720,416.7,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,5,,10.0268994v1,10,0,2,3,,1/21/2022,,,,60,,,0,0,1.91,0
23892,7275855466,12/17/2021,60,416.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0268985v1,10,0,2,4,,1/14/2022,,,,5,,,0,0,2.58,0
23893,7498082986,1/12/2022,60,416.7,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview,40.0271614v1,40,0,18,4,,1/17/2022,,,,5,,,0,0,2.75,0
23894,7498065813,1/12/2022,600,416.7,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Client Referral,2,Low ,10.0271679v1,10,0,2,1,,1/14/2022,,,,50,,,0,0,1.88,0
23895,7536533511,1/14/2022,250,416.7,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.0237389v1,10,0,2,1,,1/14/2022,,,,21,,,0,0,1.96,0
23896,7423541554,1/5/2022,150,416.7,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview,10.0271453v1,10,0,2,4,,1/15/2022,,,,13,,,0,0,2.41,0
23897,7533465877,1/14/2022,500,416.7,Distributor,Existing Business,,Closed and Won,,,,2,,10.0233791v1,10,0,2,3,,1/19/2022,,,,42,,,0,0,2.41,0
23898,7509512053,1/13/2022,120,416.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.0271875v1,10,0,2,3,,1/18/2022,,,,10,,,0,0,2.58,0
23899,7529276059,1/14/2022,120,418.74,Distributor,Existing Business,,Closed and Won,,,,3,Not Rated,10.0271749v1,10,0,2,3,,1/15/2022,,,,10,,,0,0,2.58,0
23900,7495881595,1/12/2022,80,419.83,Direct,New Business,,Closed and Won,Template Download,,,1,Not Rated,10.0271901v1,10,0,2,1,,1/15/2022,,,,7,,,0,0,2.56,0
23901,7536316540,1/14/2022,350,425,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0245903v1,10,0,2,3,,1/17/2022,,,,30,,,0,0,2.41,0
23902,7042939684,11/30/2021,150,425.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.0266655v1,10,0,2,3,,1/17/2022,,,,14,,,0,0,3.66,0
23903,7531098753,1/14/2022,155,425.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0271902v1,10,0,2,3,,1/17/2022,,,,13,,,0,0,2.41,0
23904,7446165869,1/7/2022,480,427.2,Distributor,New Business,,Closed and Won,New Project In Portal,,,2,Low ,10.0271260v3,10,0,2,1,,1/17/2022,,,,40,,,0,0,1.96,0
23905,7466558006,1/10/2022,480,427.2,Distributor,New Business,,Closed and Won,New Project In Portal,,,2,Not Rated,10.0271221v2,10,0,2,1,,1/17/2022,,,,40,,,0,0,1.96,0
23906,7586651721,1/17/2022,120,427.2,Direct,Existing Business,,Closed and Won,Reorder Button,,,4,,10.0267552v1,10,0,2,4,,1/17/2022,,,,10,,,0,0,2.58,0
23907,7260339732,12/15/2021,406,427.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.0268905v6,10,0,2,3,,1/18/2022,,,,34,,,0,0,2.41,0
23908,7536470863,1/14/2022,250,427.2,Distributor,Existing Business,,Closed and Won,,,,1,,10.0218471v1,10,0,2,1,,1/17/2022,,,,21,,,0,0,1.96,0
23909,7402109291,1/3/2022,60,427.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,10.0270679v1,10,0,2,3,,2/8/2022,,,,5,,,0,0,3.66,0
23911,7279999506,12/17/2021,500,427.2,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Low ,10.0269434v3,10,0,2,3,,1/21/2022,,,,42,,,0,0,2.41,0
23912,7529473855,1/14/2022,270,427.2,Wholesale,Existing Business,,Closed and Won,,,Organic Search,1,Low ,10.0271944v1,10,0,2,3,,1/17/2022,,,,23,,,0,0,2.41,0
23913,7414046250,1/4/2022,120,427.2,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,High Res Preview,40.0270232v1,40,0,18,3,,1/17/2022,,,,10,,,0,0,2.66,0
23914,7490811416,1/12/2022,120,427.2,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,,2,Not Rated,40.0231488v1,40,0,18,3,,1/17/2022,,,,10,,,0,0,2.66,0
23915,7402061829,1/3/2022,0,427.2,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Low ,920272013v2,920,500,26,5,44634,1/17/2022,Direct,newbusiness,7402061829,42,1.04,90,626.64,610,,0
23916,7592568938,1/17/2022,180,429.99,Distributor,Existing Business,,Closed and Won,Reorder Button,,,5,,10.0247976v1,10,0,2,4,,1/17/2022,,,,15,,,0,0,2.41,0
23917,7591193368,1/17/2022,259,431.59,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,40.0213316v1,40,0,18,3,,1/17/2022,,,,22,,,0,0,2.49,0
23918,7592961915,1/17/2022,120,432.8,Distributor,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0260401v1,10,0,2,3,,1/18/2022,,,,10,,,0,0,2.58,0
23920,7537209133,1/14/2022,120,433.87,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,15.0271952v1,15,0,7,3,,1/18/2022,,,,10,,,0,0,3.7,0
23921,7601267373,1/18/2022,120,433.87,Distributor,Existing Business,,Closed and Won,Portal Order,,,2,,10.0267220v2,10,0,2,3,,1/18/2022,,,,10,,,0,0,2.58,0
23922,7513899056,1/13/2022,60,438,Distributor,Existing Business,,Closed and Won,,,,1,Medium ,10.0271871v2,10,0,2,3,,1/18/2022,,,,5,,,0,0,3.66,0
23923,7480573190,1/11/2022,65,445.29,Distributor,New Business,,Closed and Won,,,,1,Not Rated,10.0271357v2,10,0,2,3,,1/18/2022,,,,6,,,0,0,3.66,0
23924,7495595896,1/12/2022,300,446.08,Direct,Existing Business,,Closed and Won,,,,3,,10.0249909v3,10,0,2,3,,1/18/2022,,,,25,,,0,0,2.41,0
23925,7541172304,1/14/2022,375,447.99,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,1,High Res Preview,40.0272086v1,40,0,18,3,,1/18/2022,,,,32,,,0,0,2.49,0
