deal_id_x,po_number,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,COGS int SKU Cost exact,total_product_quantity,cost_per_sku,total_sku_cost
8828885297,26495,5/6/2022,240,2059.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,40.0294510v1,40,,18,1,,5/13/2022,,,,20,,,,,240,1.96,493.92
8879191647,26577,5/11/2022,400,2755.04,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.0292256v1,10,,2,4,,5/13/2022,,,,34,,,,,400,2.41,1012.2
8880663922,26586,5/11/2022,2000,14120,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,40.0275945v1,40,,18,1,,5/13/2022,,,,84,,,,,1000,1.79,1825.8
8880663922,26586,5/11/2022,2000,14120,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,40.0275800v3,40,,18,1,,5/13/2022,,,,84,,,,,1000,1.79,1825.8
8879248941,26591,5/11/2022,500,5260,Direct,New Business,,Closed and Won,,,Direct Traffic,3,,10.0295653v1,10,,2,1,,5/13/2022,,,,21,,,,,250,1.96,517.44
8879248941,26591,5/11/2022,500,5260,Direct,New Business,,Closed and Won,,,Direct Traffic,3,,10.0219660v1,10,,2,1,,5/13/2022,,,,21,,,,,250,1.96,517.44
8892305171,26612,5/12/2022,120,1472.4,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,Organic Search,1,Low ,10.0250457v1,10,,2,1,,5/13/2022,,,,10,,,,,120,2.23,294.36
8881484053,26625,5/11/2022,2650,13886,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.0247057v1,10,,2,3,,5/13/2022,,,,221,,,,,2650,1.62,4315.68
8761739554,26631,4/29/2022,2000,10040,Distributor,Existing Business,,Closed and Won,,,,3,Not Rated,10.0295755v1,10,,2,4,,5/13/2022,,,,167,,,,,2000,1.91,3850.56
8895924330,26633,5/12/2022,200,2530.29,Direct,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0288252v10,10,,2,1,,5/13/2022,,,,17,,,,,200,1.96,423.36
8630122865,26634,4/15/2022,900,5963,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.0291389v1,10,,2,1,,5/13/2022,,,,75,,,,,900,1.79,1632.48
8692039824,26635,4/22/2022,200,1792,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Offline Sources,3,High Res Preview,10.0291865v1,10,,2,1,,5/13/2022,,,,17,,,,,200,1.96,423.36
8891966218,26636,5/12/2022,200,1742,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.021342v1,10,,2,1,,5/13/2022,,,,17,,,,,200,1.96,423.36
8892042013,26638,5/12/2022,120,1487.89,Direct,Existing Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,1,Not Rated,10.0295879v1,10,,2,1,,5/13/2022,,,,10,,,,,120,2.23,294.36
8872191555,26639,5/10/2022,1200,6732,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.0295817v1,10,,2,1,,5/13/2022,,,,100,,,,,1200,1.71,2072.52
8896077652,26643,5/12/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,10.0223434v1,10,,2,4,,5/13/2022,,,,5,,,,,60,2.58,185.76
8827954327,26646,5/6/2022,1200,7440,Wholesale,New Business,,Closed and Won,,,Client Referral,3,,10.021753v1,10,,2,3,,5/13/2022,,,,100,,,,,1200,1.91,2314.92
8904976914,26647,5/13/2022,120,1322.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.0227602v1,10,,2,3,,5/13/2022,,,,10,,,,,120,2.58,340.56
8904282288,26649,5/13/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,,10.0250847v1,10,,2,1,,5/13/2022,,,,10,,,,,120,2.23,294.36
8837951358,26650,5/7/2022,60,599.4,Distributor,Existing Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,2,Low ,10.0295163v1,10,,2,1,,5/13/2022,,,,5,,,,,60,2.56,184.32
8905751470,26651,5/13/2022,60,581.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,17.0259049v2,17,,9,4,,5/13/2022,,,,5,,,,,60,2.58,185.76
8905786114,26652,5/13/2022,60,581.4,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,17.0259047v2,17,,9,4,,5/13/2022,,,,5,,,,,60,2.58,185.76
8899156802,26653,5/13/2022,60,1254.69,Direct,Existing Business,,Closed and Won,Revision Request,,Email Marketing,1,,40.0286045v3,40,,18,1,,5/13/2022,,,,5,,,,,60,2.56,184.32
8682756420,26654,4/22/2022,240,1867.2,Distributor,Existing Business,,Closed and Won,,,,2,Medium ,10.0294442v2,10,,2,1,,5/13/2022,,,,20,,,,,240,1.96,493.92
8111164511,26655,3/3/2022,60,4641,Distributor,New Business,,Closed and Won,Template Download,,Event in the Past Year,1,Low ,40.0295643v2,40,,18,1,,5/13/2022,,,,3,,,,,25,2.56,122.88
8111164511,26655,3/3/2022,60,4641,Distributor,New Business,,Closed and Won,Template Download,,Event in the Past Year,1,Low ,40.0295500v3,40,,18,1,,5/13/2022,,,,3,,,,,25,2.56,122.88
8861174099,26657,5/9/2022,250,1770,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium ,10.0295987v1,10,,2,1,,5/13/2022,,,,21,,,,,250,1.96,517.44
8628595201,26658,4/15/2022,500,5005,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,Referrals,2,High Res Preview,10.0291887v1,10,,2,3,,5/13/2022,,,,42,,,,,500,2.41,1243.56
8869072135,26659,5/10/2022,150,1306.5,Distributor,Existing Business,,Closed and Won,Intake 2.0 Edward,,Client Referral,2,Low ,10.0295775v1,10,,2,1,,5/13/2022,,,,13,,,,,150,1.96,329.28
8749360557,26660,4/28/2022,60,599.4,Distributor,New Business,,Closed and Won,,,Event in the Past Year,1,Low ,10.0294757v2,10,,2,1,,5/13/2022,,,,5,,,,,60,2.56,184.32
8750552995,26665,4/28/2022,60,755.37,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,High Res Preview,10.0294209v1,10,,2,1,,5/13/2022,,,,5,,,,,60,2.56,184.32
8608287786,26668,4/13/2022,60,618,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview,40.0291995v1,40,,18,1,,5/13/2022,,,,5,,,,,60,2.56,184.32
8906024515,26669,5/13/2022,240,2644.8,Direct,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.0221510v1,10,,2,1,,5/13/2022,,,,10,,,,,120,2.23,294.36
8906024515,26669,5/13/2022,240,2644.8,Direct,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.0221511v1,10,,2,1,,5/13/2022,,,,10,,,,,120,2.23,294.36
8811540287,26671,5/4/2022,60,938.4,Direct,Existing Business,,Closed and Won,Intake 3.0,,Direct Traffic,2,High Res Preview,10.0295804v1,10,,2,1,,5/13/2022,,,,5,,,,,60,2.56,184.32
8885022081,26672,5/11/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0295836v1,10,,2,1,,5/13/2022,,,,5,,,,,60,2.56,184.32
8884956337,26673,5/11/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0295841v1,10,,2,4,,5/13/2022,,,,5,,,,,60,2.58,185.76
8894899799,26674,5/12/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0295807v1,10,,2,1,,5/13/2022,,,,10,,,,,120,2.23,294.36
8885111735,26675,5/11/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0295844v1,10,,2,4,,5/13/2022,,,,5,,,,,60,2.58,185.76
8885064115,26676,5/11/2022,154,1341.34,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0295854v1,10,,2,1,,5/13/2022,,,,13,,,,,154,1.96,329.28
8884956743,26677,5/11/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0295840v1,10,,2,4,,5/13/2022,,,,5,,,,,60,2.58,185.76
8884924497,26678,5/11/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0295839v1,10,,2,4,,5/13/2022,,,,5,,,,,60,2.58,185.76
8884946446,26679,5/11/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0295838v1,10,,2,3,,5/13/2022,,,,5,,,,,60,3.66,263.52
8859390321,26525,5/9/2022,150,1344,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.0291076v2,10,,2,1,,5/12/2022,,,,13,,,,,150,1.96,329.28
8873138991,26559,5/10/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,1,,10.024583v1,10,,2,4,,5/12/2022,,,,10,,,,,120,2.58,340.56
8751751468,26566,4/28/2022,120,1595.26,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,Referrals,1,High Res Preview,10.0293255v3,10,,2,4,,5/12/2022,,,,10,,,,,120,2.58,340.56
8721340421,26580,4/26/2022,750,6854.04,Direct,Existing Business,,Closed and Won,,,Referrals,2,High Res Preview,10.0292308v4,10,,2,3,,5/12/2022,,,,63,,,,,750,1.91,1466.88
8860318844,26592,5/9/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.0295545v1,10,,2,1,,5/12/2022,,,,5,,,,,60,2.56,184.32
8810077248,26593,5/4/2022,60,708,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Low ,40.0294602v2,40,,18,1,,5/12/2022,,,,5,,,,,60,2.56,184.32
6269882130,26594,9/21/2021,240,2078.4,Distributor,New Business,,Closed and Won,,,Email Marketing,4,Medium ,18.0251510v3,18,,10,3,,5/12/2022,,,,10,,,,,120,2.66,351.12
6269882130,26594,9/21/2021,240,2078.4,Distributor,New Business,,Closed and Won,,,Email Marketing,4,Medium ,10.0243234v3,10,,2,3,,5/12/2022,,,,10,,,,,120,2.58,340.56
8871340564,26599,5/10/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,10.0295351v3,10,,2,1,,5/12/2022,,,,5,,,,,60,2.56,184.32
8843846286,26602,5/8/2022,500,5005,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,Direct Traffic,1,Low ,10.0294756v1,10,,2,1,,5/12/2022,,,,42,,,,,500,1.96,1011.36
8890388400,26603,5/12/2022,240,2812.8,Direct,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,,17.0281025v2,17,,9,1,,5/12/2022,,,,10,,,,,120,2.23,294.36
8890388400,26603,5/12/2022,240,2812.8,Direct,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,,10.0280995v1,10,,2,1,,5/12/2022,,,,10,,,,,120,2.23,294.36
8818374425,26604,5/5/2022,200,1658,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,40.0294984v2,40,,18,1,,5/12/2022,,,,17,,,,,200,1.96,423.36
8883071526,26606,5/11/2022,120,1472.4,Direct,New Business,,Closed and Won,Intake 3.0,,Referrals,1,High Res Preview,10.0295729v1,10,,2,1,,5/12/2022,,,,10,,,,,120,2.23,294.36
8885259103,26607,5/11/2022,500,3690.55,Distributor,Existing Business,,Closed and Won,,,Offline Sources,4,,10.0287002v2,10,,2,1,,5/12/2022,,,,42,,,,,500,1.96,1011.36
8827369359,26608,5/6/2022,500,3480,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,17.0295394v2,17,,9,1,,5/12/2022,,,,42,,,,,500,1.96,1011.36
7776073896,26609,1/31/2022,483,3091.2,Distributor,Existing Business,,Closed and Won,,,,3,High Res Preview,20.0286742v1,20,,11,3,,5/12/2022,,,,41,,,,,483,2.99,1506.96
8890268084,26610,5/12/2022,250,1945,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,,10.0283748v2,10,,2,3,,5/12/2022,,,,21,,,,,250,2.41,636.24
8797288314,26613,5/3/2022,295,2295.1,Wholesale,Existing Business,,Closed and Won,New Project In Portal,,Organic Search,2,Low ,10.0294182v1,10,,2,1,,5/12/2022,,,,25,,,,,295,1.96,611.52
8892516625,26614,5/12/2022,117,969.8,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,,40.0282100v1,40,,18,1,,5/12/2022,,,,5,,,,,60,2.56,184.32
8892516625,26614,5/12/2022,117,969.8,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,,40.0282095v1,40,,18,1,,5/12/2022,,,,5,,,,,60,2.56,184.32
7693311093,26616,1/25/2022,500,4880,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,Low ,10.0277306v4,10,,2,4,,5/12/2022,,,,42,,,,,500,2.41,1243.56
8872907371,26618,5/10/2022,240,2018.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event Longer Than 1 Year Ago,2,,10.0395604v1,10,,2,1,,5/12/2022,,,,10,,,,,120,2.23,294.36
8872907371,26618,5/10/2022,240,2018.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event Longer Than 1 Year Ago,2,,10.0295602v1,10,,2,1,,5/12/2022,,,,10,,,,,120,2.23,294.36
8860535330,26619,5/9/2022,210,1829.1,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Not Rated,10.0294923v2,10,,2,1,,5/12/2022,,,,18,,,,,210,1.96,446.88
8832554109,26621,5/6/2022,100,1119,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0295033v1,10,,2,3,,5/12/2022,,,,9,,,,,100,3.58,429.6
8893522261,26622,5/12/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0295781v1,10,,2,1,,5/12/2022,,,,5,,,,,60,2.56,184.32
8817228414,26623,5/5/2022,120,1014,Distributor,New Business,,Closed and Won,,,Client Referral,5,High Res Preview,12.0294850v1,12,,4,1,,5/12/2022,,,,10,,,,,120,1.77,233.64
8801751878,26624,5/3/2022,240,2654.4,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,Medium ,10.0295718v1,10,,2,1,,5/12/2022,,,,20,,,,,240,1.96,493.92
8895718936,26627,5/12/2022,750,4927.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,2,,10.0292129v1,10,,2,4,,5/12/2022,,,,63,,,,,750,1.91,1466.88
7874516639,26115,2/10/2022,300,1956,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,12.0278138v1,12,,4,3,,5/11/2022,,,,25,,,,,300,2.16,673.92
8611523231,26342,4/13/2022,400,2904,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview,10.0294529v1,10,,2,3,,5/11/2022,,,,34,,,,,400,2.41,1012.2
8675980291,26474,4/21/2022,200,3421.65,Direct,New Business,,Closed and Won,,,Organic Search,1,High Res Preview,10.0293386v1,10,,2,4,,5/11/2022,,,,9,,,,,100,2.58,309.6
8675980291,26474,4/21/2022,200,3421.65,Direct,New Business,,Closed and Won,,,Organic Search,1,High Res Preview,10.0293009v2,10,,2,4,,5/11/2022,,,,9,,,,,100,2.58,309.6
8818734911,26496,5/5/2022,120,1282.8,Distributor,Existing Business,,Closed and Won,,,Offline Sources,2,Low ,10.0294387v2,10,,2,1,,5/11/2022,,,,5,,,,,60,2.56,184.32
8818734911,26496,5/5/2022,120,1282.8,Distributor,Existing Business,,Closed and Won,,,Offline Sources,2,Low ,10.0294386v1,10,,2,1,,5/11/2022,,,,5,,,,,60,2.56,184.32
8659421703,26512,4/19/2022,300,2265,Distributor,New Business,,Closed and Won,,,,1,High Res Preview,46.0291882v3,46,,113,1,,5/11/2022,,,,25,,,,,300,1.96,611.52
8858771852,26516,5/9/2022,120,984,Distributor,Existing Business,,Closed and Won,,,Client Referral,5,,12.0282866v2,12,,4,1,,5/11/2022,,,,10,,,,,120,1.77,233.64
8859984545,26530,5/9/2022,400,3004,Wholesale,Existing Business,,Closed and Won,,,Offline Sources,1,,10.0294888v1,10,,2,1,,5/11/2022,,,,34,,,,,400,1.96,823.2
8820160837,26535,5/5/2022,140,1391.6,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.0294839v1,10,,2,4,,5/11/2022,,,,6,,,,,70,2.58,216.72
8820160837,26535,5/5/2022,140,1391.6,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.0294836v1,10,,2,4,,5/11/2022,,,,6,,,,,70,2.58,216.72
8870920321,26547,5/10/2022,200,1858,Distributor,Existing Business,,Closed and Won,Revision Request,,Client Referral,2,,40.0293956v1,40,,18,4,,5/11/2022,,,,17,,,,,200,2.58,557.28
8726850411,26550,4/26/2022,75,825,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Event in the Past Year,4,Not Rated,40.0292907v1,40,,18,4,,5/11/2022,,,,7,,,,,75,2.75,264
8728115969,26552,4/26/2022,800,5568,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,20.0293503v1,20,,11,3,,5/11/2022,,,,34,,,,,400,2.99,1255.8
8728115969,26552,4/26/2022,800,5568,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,20.0293505v1,20,,11,3,,5/11/2022,,,,34,,,,,400,2.99,1255.8
8667465339,26553,4/20/2022,240,2900.72,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.0285990v1,10,,2,1,,5/11/2022,,,,20,,,,,240,1.96,493.92
8869257602,26557,5/10/2022,120,1075.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.0295341v1,10,,2,4,,5/11/2022,,,,10,,,,,120,2.58,340.56
8688207660,26558,4/22/2022,480,3715.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview,10.0292220v1,10,,2,4,,5/11/2022,,,,20,,,,,240,2.41,607.32
8688207660,26558,4/22/2022,480,3715.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview,10.0292215v1,10,,2,4,,5/11/2022,,,,20,,,,,240,2.41,607.32
8830678380,26560,5/6/2022,101,1130.19,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,4,Low ,10.0294792v1,10,,2,4,,5/11/2022,,,,9,,,,,100,2.58,309.6
8809653815,26564,5/4/2022,500,3750,Distributor,Existing Business,,Closed and Won,,,Offline Sources,4,Not Rated,40.0294031v4,40,,18,3,,5/11/2022,,,,42,,,,,500,2.49,1284.84
8871497540,26565,5/10/2022,240,2594.4,Direct,Existing Business,,Closed and Won,,,Client Referral,1,,10.0231586v1,10,,2,4,,5/11/2022,,,,20,,,,,240,2.41,607.32
8859084452,26567,5/9/2022,120,1442.4,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Direct Traffic,2,High Res Preview,10.0295371v1,10,,2,4,,5/11/2022,,,,10,,,,,120,2.58,340.56
8872269929,26568,5/10/2022,105,1174.95,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0233994v1,10,,2,4,,5/11/2022,,,,9,,,,,105,2.58,309.6
8872197925,26569,5/10/2022,105,1239,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,40.0295323v1,40,,18,4,,5/11/2022,,,,9,,,,,105,2.75,330
8870677290,26570,5/10/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0295383v1,10,,2,4,,5/11/2022,,,,5,,,,,60,2.58,185.76
8616802819,26571,4/14/2022,120,1741.2,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,Client Referral,1,High Res Preview,12.0294624v1,12,,4,4,,5/11/2022,,,,5,,,,,60,2.83,203.76
8616802819,26571,4/14/2022,120,1741.2,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,Client Referral,1,High Res Preview,12.0294623v1,12,,4,4,,5/11/2022,,,,5,,,,,60,2.83,203.76
8872335988,26572,5/10/2022,120,1282.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0295349v1,10,,2,4,,5/11/2022,,,,5,,,,,60,2.58,185.76
8872335988,26572,5/10/2022,120,1282.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0295350v1,10,,2,4,,5/11/2022,,,,5,,,,,60,2.58,185.76
8801683046,26574,5/3/2022,120,925.2,Wholesale,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Not Rated,10.0293946v3,10,,2,3,,5/11/2022,,,,10,,,,,120,2.58,340.56
8879740262,26575,5/11/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0227887v2,10,,2,4,,5/11/2022,,,,5,,,,,60,2.58,185.76
8873895578,26576,5/10/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.0264319v1,10,,2,1,,5/11/2022,,,,5,,,,,60,2.56,184.32
8873022127,26578,5/10/2022,120,1075.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.0289564v1,10,,2,3,,5/11/2022,,,,10,,,,,120,2.58,340.56
8879836034,26582,5/11/2022,305,2372.9,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0295560v1,10,,2,1,,5/11/2022,,,,26,,,,,305,1.96,635.04
8880083997,26583,5/11/2022,200,1742,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0289774v2,10,,2,4,,5/11/2022,,,,17,,,,,200,2.41,520.56
8882917519,26584,5/11/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.0223778v2,10,,2,1,,5/11/2022,,,,10,,,,,120,2.23,294.36
8882940194,26585,5/11/2022,470,3412.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,1,,10.0290909v1,10,,2,4,,5/11/2022,,,,40,,,,,470,2.41,1185.72
8870835639,26587,5/10/2022,100,771,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.0295520v1,10,,2,4,,5/11/2022,,,,9,,,,,100,2.58,309.6
8862013031,26588,5/9/2022,100,994,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.0295343v1,10,,2,4,,5/11/2022,,,,9,,,,,100,2.58,309.6
8659964259,26589,4/19/2022,100,969,Distributor,Existing Business,,Closed and Won,,,,2,Low ,10.0291364v1,10,,2,4,,5/11/2022,,,,9,,,,,100,2.58,309.6
8820081026,26590,5/5/2022,60,920.4,Direct,Existing Business,,Closed and Won,Intake 3.0,,Referrals,2,Low ,10.0294494v1,10,,2,4,,5/11/2022,,,,5,,,,,60,2.58,185.76
8884735285,26597,5/11/2022,120,1354.8,Direct,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,2,,12.0228205v1,12,,4,3,,5/11/2022,,,,10,,,,,120,2.33,307.56
8514892405,26601,4/4/2022,120,741.6,Distributor,Existing Business,,Closed and Won,,,,1,Low ,40.0295382v3,40,,18,3,,5/11/2022,,,,10,,,,,120,2.66,351.12
8761780347,26326,4/29/2022,360,2494.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,12.0240249v3,12,,4,3,,5/10/2022,,,,30,,,,,360,2.16,803.52
8809447024,26398,5/4/2022,675,5209.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0243612v1,10,,2,1,,5/10/2022,,,,13,,,,,150,1.96,329.28
8809447024,26398,5/4/2022,675,5209.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0278137v1,10,,2,1,,5/10/2022,,,,25,,,,,300,1.96,611.52
8809447024,26398,5/4/2022,675,5209.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,40.0242403v1,40,,18,1,,5/10/2022,,,,7,,,,,75,2.56,245.76
8809447024,26398,5/4/2022,675,5209.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0243578v1,10,,2,1,,5/10/2022,,,,13,,,,,150,1.96,329.28
8811362575,26411,5/4/2022,100,1030,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,40.0293953v1,40,,18,4,,5/10/2022,,,,9,,,,,100,2.75,330
8816964953,26429,5/5/2022,800,5456,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0228780v3,10,,2,3,,5/10/2022,,,,67,,,,,800,1.91,1558.56
8797256519,26439,5/3/2022,120,1356,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,40.0294226v1,40,,18,4,,5/10/2022,,,,5,,,,,60,2.75,198
8797256519,26439,5/3/2022,120,1356,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,40.0294226v2,40,,18,4,,5/10/2022,,,,5,,,,,60,2.75,198
8810315138,26479,5/4/2022,1200,8040,Distributor,Existing Business,,Closed and Won,,,WT Outbound,2,High Res Preview,40.0294042v2,40,,18,4,,5/10/2022,,,,67,,,,,798,2.08,1697.28
8810392220,26489,5/4/2022,60,708,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,40.0294199v1,40,,18,4,,5/10/2022,,,,5,,,,,60,2.75,198
8116111158,26501,3/3/2022,77,861.63,Distributor,Existing Business,,Closed and Won,,,,2,Low ,10.0283569v2,10,,2,1,,5/10/2022,,,,7,,,,,77,2.56,245.76
8858881913,26511,5/9/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0269013v1,10,,2,4,,5/10/2022,,,,5,,,,,60,2.58,185.76
8391200812,26513,3/29/2022,120,1182.34,Distributor,New Business,,Closed and Won,,,CommonSku,2,High Res Preview,10.0294520v1,10,,2,3,,5/10/2022,,,,10,,,,,120,2.58,340.56
8816938303,26514,5/5/2022,300,2409,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,,10.0284998v1,10,,2,3,,5/10/2022,,,,25,,,,,300,2.41,751.92
8809508787,26518,5/4/2022,120,925.2,Distributor,New Business,,Closed and Won,,,Direct Traffic,2,High Res Preview,10.0293947v2,10,,2,4,,5/10/2022,,,,10,,,,,120,2.58,340.56
8809438133,26519,5/4/2022,240,1759.2,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,High Res Preview,10.0294337v2,10,,2,4,,5/10/2022,,,,20,,,,,240,2.41,607.32
8861471925,26520,5/9/2022,150,1344,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.0266665v1,10,,2,3,,5/10/2022,,,,13,,,,,150,2.41,404.88
8860471305,26521,5/9/2022,500,3605,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0230154v3,10,,2,1,,5/10/2022,,,,42,,,,,500,1.96,1011.36
8859869044,26522,5/9/2022,500,3480,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.029931v2,10,,2,3,,5/10/2022,,,,42,,,,,500,2.41,1243.56
8861914635,26524,5/9/2022,502,3717.84,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.0270899v2,10,,2,4,,5/10/2022,,,,42,,,,,504,2.41,1243.56
