po_number,deal_id_x,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,cost_per_sku,total_sku_cost
29088,10100708671,9/7/2022,720.0,4780.8,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,4,,10.0242507v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,60.0,,,0.0,0.0,1.79,1310.28
29089,9995092774,8/30/2022,150.0,1317.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,High Res Preview,10.02112368v1,10.0,0.0,2.0,3.0,,2022-09-07,,,,13.0,,,0.0,0.0,2.41,404.88
29090,9836384135,8/16/2022,120.0,1390.8,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,High Res Preview,12.02110062v4,12.0,0.0,4.0,3.0,,2022-09-09,,,,10.0,,,0.0,0.0,2.33,307.56
29091,10023733922,9/1/2022,110.0,1106.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0245578v1,10.0,0.0,2.0,4.0,,2022-09-08,,,,10.0,,,0.0,0.0,2.58,340.56
29092,9475826509,7/12/2022,100.0,1151.0,Distributor,New Business,,Closed and Won,,,Email Marketing,2,Low ,10.02104394v1,10.0,0.0,2.0,1.0,,2022-09-26,,,,9.0,,,0.0,0.0,2.56,307.2
29093,10100255248,9/7/2022,120.0,1053.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0278346v1,10.0,0.0,2.0,4.0,,2022-09-08,,,,10.0,,,0.0,0.0,2.58,340.56
29094,9871067435,8/19/2022,120.0,933.6,Distributor,New Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.02110744v1,10.0,0.0,2.0,3.0,,2022-09-08,,,,10.0,,,0.0,0.0,2.58,340.56
29095,9997600428,8/30/2022,150.0,1614.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.02112452v3,10.0,0.0,2.0,1.0,,2022-09-07,,,,14.0,,,0.0,0.0,2.56,491.52
29096,10103228165,9/7/2022,151.0,1416.38,Distributor,Existing Business,,Closed and Won,,,CommonSku,3,,55.02112174v4,55.0,0.0,114.0,1.0,,2022-09-07,,,,13.0,,,0.0,0.0,1.96,329.28
29097,10100107530,9/7/2022,144.0,1264.32,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0232714v1,10.0,0.0,2.0,1.0,,2022-09-08,,,,12.0,,,0.0,0.0,1.96,305.76
29098,9921804875,8/24/2022,500.0,4725.0,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,2,Medium ,10.02111470v2,10.0,0.0,2.0,3.0,,2022-09-07,,,,42.0,,,0.0,0.0,2.41,1243.56
29099,9993809333,8/30/2022,60.0,585.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium ,10.02112469v4,10.0,0.0,2.0,4.0,,2022-09-07,,,,5.0,,,0.0,0.0,2.58,185.76
29100,10088634397,9/6/2022,185.0,1624.3,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02113099v1,10.0,0.0,2.0,1.0,,2022-09-07,,,,16.0,,,0.0,0.0,1.96,399.84
29101,9460707690,7/11/2022,120.0,1454.4,Direct,Existing Business,,Closed and Won,Template Download,,Email Marketing,1,Low ,10.02104261v1,10.0,0.0,2.0,3.0,,2022-09-07,,,,10.0,,,0.0,0.0,2.58,340.56
29102,9910470057,8/23/2022,300.0,2355.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Not Rated,10.02111130v4,10.0,0.0,2.0,3.0,,2022-09-07,,,,25.0,,,0.0,0.0,2.41,751.92
29103,9138683392,6/8/2022,150.0,1167.0,Distributor,Existing Business,,Closed and Won,Intake 3.0,,Client Referral,2,Low ,10.02100389v1,10.0,0.0,2.0,3.0,,2022-09-13,,,,13.0,,,0.0,0.0,2.41,404.88
29105,10103619946,9/7/2022,360.0,2638.8,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,,10.0211110v2,10.0,0.0,2.0,3.0,,2022-09-08,,,,30.0,,,0.0,0.0,2.41,896.52
29106,9911257161,8/23/2022,200.0,1818.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview,46.02112489v1,46.0,0.0,113.0,1.0,,2022-09-07,,,,17.0,,,0.0,0.0,1.96,423.36
29107,10022713936,9/1/2022,60.0,926.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low ,10.02113044v1,10.0,0.0,2.0,3.0,,2022-09-07,,,,5.0,,,0.0,0.0,3.66,263.52
29108,10103754411,9/7/2022,500.0,3515.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0264612v1,10.0,0.0,2.0,1.0,,2022-09-08,,,,42.0,,,0.0,0.0,1.96,1011.36
29109,10098940588,9/7/2022,60.0,675.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02113351v1,10.0,0.0,2.0,3.0,,2022-09-07,,,,5.0,,,0.0,0.0,3.66,263.52
29110,9472481693,7/12/2022,500.0,3773.8,Distributor,New Business,,Closed and Won,,,Email Marketing,1,High Res Preview,10.03113401v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,42.0,,,0.0,0.0,2.56,1078.08
29111,10104346397,9/7/2022,3500.0,19635.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,44.0251559v2,44.0,0.0,21.0,3.0,,2022-09-08,,,,292.0,,,0.0,0.0,1.7,5977.2
29112,10038111309,9/2/2022,250.0,1787.5,Distributor,New Business,,Closed and Won,,,,1,High Res Preview,10.02113074v2,10.0,0.0,2.0,3.0,,2022-09-07,,,,21.0,,,0.0,0.0,2.41,636.24
29113,10103620687,9/7/2022,600.0,4914.0,Distributor,Existing Business,,Closed and Won,,,CommonSku,2,,10.0289721v1,10.0,0.0,2.0,3.0,,2022-09-08,,,,51.0,,,0.0,0.0,2.41,1561.6799999999998
29114,10103691384,9/7/2022,200.0,1556.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Not Rated,10.02113362v1,10.0,0.0,2.0,1.0,,2022-09-08,,,,17.0,,,0.0,0.0,1.96,423.36
29115,10099050009,9/7/2022,60.0,675.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02113335v1,10.0,0.0,2.0,4.0,,2022-09-08,,,,5.0,,,0.0,0.0,2.58,185.76
29116,10104492727,9/7/2022,60.0,585.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,,10.0282659v4,10.0,0.0,2.0,1.0,,2022-09-07,,,,5.0,,,0.0,0.0,2.56,184.32
29117,9993915148,8/30/2022,252.0,3084.48,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,Low ,15.02112837v2,15.0,0.0,7.0,3.0,,2022-09-12,,,,21.0,,,0.0,0.0,3.53,931.92
29119,9624167549,7/28/2022,450.0,8979.33,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,10.02112142v3,10.0,0.0,2.0,3.0,,2022-09-08,,,,38.0,,,0.0,0.0,2.41,1127.88
29120,10101538222,9/7/2022,60.0,746.71,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,1,,10.0295167v1,10.0,0.0,2.0,3.0,,2022-09-07,,,,5.0,,,0.0,0.0,3.66,263.52
29121,9946874509,8/26/2022,360.0,2440.8,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview,10.02111875v1,10.0,0.0,2.0,4.0,,2022-09-09,,,,30.0,,,0.0,0.0,2.41,896.52
29123,9791716648,8/11/2022,500.0,3515.0,Distributor,Existing Business,,Closed and Won,New Project In Portal,,SAGE,1,High Res Preview,10.02109427v3,10.0,0.0,2.0,3.0,,2022-09-08,,,,42.0,,,0.0,0.0,2.41,1243.56
29124,10006028091,8/31/2022,60.0,693.6,Distributor,Existing Business,,Closed and Won,New Project In Portal,,SAGE,1,High Res Preview,10.02112539v2,10.0,0.0,2.0,4.0,,2022-09-08,,,,5.0,,,0.0,0.0,2.58,185.76
29125,10113900078,9/8/2022,240.0,1884.0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.02112676v1,10.0,0.0,2.0,3.0,,2022-09-09,,,,20.0,,,0.0,0.0,2.41,607.32
29126,10099261542,9/7/2022,350.0,2747.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Not Rated,10.0287306v1,10.0,0.0,2.0,3.0,,2022-09-08,,,,30.0,,,0.0,0.0,2.41,896.52
29127,9984765288,8/29/2022,240.0,1884.0,Distributor,Existing Business,,Closed and Won,,,SAGE,3,High Res Preview,10.02112124v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,20.0,,,0.0,0.0,1.96,493.92
29128,10114476348,9/8/2022,700.0,4921.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.0257420v1,10.0,0.0,2.0,1.0,,2022-09-08,,,,59.0,,,0.0,0.0,1.88,1353.6
29129,10115041889,9/8/2022,130.0,1608.1,Direct,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,4,,10.0295804v1,10.0,0.0,2.0,1.0,,2022-09-08,,,,11.0,,,0.0,0.0,2.23,321.12
29130,10113892766,9/8/2022,130.0,1962.5,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.02106710v1,10.0,0.0,2.0,3.0,,2022-09-08,,,,11.0,,,0.0,0.0,2.58,371.52
29131,9852054363,8/17/2022,120.0,1053.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium ,10.02110422v1,10.0,0.0,2.0,3.0,,2022-09-08,,,,10.0,,,0.0,0.0,2.58,340.56
29132,10116425530,9/8/2022,240.0,2618.4,Direct,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,1,,10.0294977v1,10.0,0.0,2.0,1.0,,2022-09-08,,,,20.0,,,0.0,0.0,1.96,493.92
29133,10114932617,9/8/2022,500.0,3515.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0228900v4,10.0,0.0,2.0,4.0,,2022-09-08,,,,42.0,,,0.0,0.0,2.41,1243.56
29134,9827295510,8/15/2022,120.0,1672.8,Direct,New Business,,Closed and Won,New Project In Portal,,Direct Traffic,2,Low ,10.02110849v1,10.0,0.0,2.0,4.0,,2022-09-08,,,,10.0,,,0.0,0.0,2.58,371.52
29135,10088191290,9/6/2022,200.0,2474.0,Direct,New Business,,Closed and Won,Intake 3.0,,,1,Low ,10.02113342v2,10.0,0.0,2.0,3.0,,2022-09-08,,,,17.0,,,0.0,0.0,2.41,520.56
29136,9924403385,8/24/2022,350.0,3818.5,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,5,High Res Preview,10.02111729v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,30.0,,,0.0,0.0,1.96,729.12
29137,10119485475,9/8/2022,60.0,926.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.0258298v2,10.0,0.0,2.0,4.0,,2022-09-08,,,,5.0,,,0.0,0.0,2.58,185.76
29138,9923762547,8/24/2022,120.0,1053.6,Distributor,New Business,,Closed and Won,,,CommonSku,2,Low ,10.02111696v1,10.0,0.0,2.0,3.0,,2022-09-08,,,,10.0,,,0.0,0.0,2.58,340.56
29139,10119549540,9/8/2022,1000.0,6640.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,3,,10.0223208v1,10.0,0.0,2.0,3.0,,2022-09-08,,,,84.0,,,0.0,0.0,1.91,1948.2
29140,10119410212,9/8/2022,1000.0,6640.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Client Referral,2,,44.0255598v1,44.0,0.0,21.0,1.0,,2022-09-08,,,,84.0,,,0.0,0.0,1.79,1825.8
29142,10119680366,9/8/2022,1000.0,6640.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Client Referral,2,,10.0291152v1,10.0,0.0,2.0,4.0,,2022-09-08,,,,84.0,,,0.0,0.0,1.91,1948.2
29143,9873592743,8/19/2022,100.0,1039.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,55.02111035v3,55.0,0.0,114.0,1.0,,2022-09-08,,,,9.0,,,0.0,0.0,2.56,307.2
29144,10119692390,9/8/2022,1000.0,6640.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Client Referral,2,,10.02100336v1,10.0,0.0,2.0,4.0,,2022-09-08,,,,84.0,,,0.0,0.0,1.91,1948.2
29145,10119574536,9/8/2022,1000.0,6640.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,3,,10.02113561v2,10.0,0.0,2.0,3.0,,2022-09-08,,,,84.0,,,0.0,0.0,1.91,1948.2
29146,10039028224,9/2/2022,3600.0,22884.0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,,10.0273187v1,10.0,0.0,2.0,1.0,,2022-09-08,,,,300.0,,,0.0,0.0,1.88,6446.16
29147,9543933332,7/20/2022,150.0,1501.5,Distributor,Existing Business,,Closed and Won,,,SAGE,3,High Res Preview,10.02105187v1,10.0,0.0,2.0,4.0,,2022-09-09,,,,14.0,,,0.0,0.0,2.58,495.36
29148,10031311133,9/2/2022,240.0,1944.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Low ,17.02112871v1,17.0,0.0,9.0,3.0,,2022-09-09,,,,20.0,,,0.0,0.0,2.41,607.32
29149,10103773287,9/7/2022,150.0,1167.0,Distributor,Existing Business,,Closed and Won,,,SAGE,5,Not Rated,10.02113540v1,10.0,0.0,2.0,4.0,,2022-09-08,,,,14.0,,,0.0,0.0,2.58,495.36
29150,10115106619,9/8/2022,150.0,1354.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0213785v1,10.0,0.0,2.0,4.0,,2022-09-09,,,,13.0,,,0.0,0.0,2.41,404.88
29151,10119916572,9/8/2022,60.0,585.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.0277197v1,10.0,0.0,2.0,1.0,,2022-09-12,,,,5.0,,,0.0,0.0,2.56,184.32
29152,10046101327,9/3/2022,300.0,2145.0,Distributor,Existing Business,,Closed and Won,,,CommonSku,5,Low ,10.02113065v1,10.0,0.0,2.0,3.0,,2022-09-13,,,,25.0,,,0.0,0.0,2.41,751.92
29153,10120108457,9/8/2022,160.0,1404.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0268769v2,10.0,0.0,2.0,1.0,,2022-09-16,,,,14.0,,,0.0,0.0,1.96,352.8
29154,10119867525,9/8/2022,60.0,675.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.02113644v2,10.0,0.0,2.0,4.0,,2022-09-08,,,,5.0,,,0.0,0.0,2.58,185.76
29157,9991461467,8/30/2022,620.0,4687.2,Distributor,Existing Business,,Closed and Won,,,WT Strategic Partnerships,3,,10.02112735v1,10.0,0.0,2.0,1.0,,2022-09-12,,,,52.0,,,0.0,0.0,1.96,1270.08
29158,10121505827,9/8/2022,240.0,1884.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,5,,10.0282191v3,10.0,0.0,2.0,4.0,,2022-09-09,,,,20.0,,,0.0,0.0,2.41,607.32
29159,10122101920,9/8/2022,60.0,540.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02113662v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,5.0,,,0.0,0.0,2.56,184.32
29160,9978549153,8/29/2022,120.0,1360.8,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,12.02113586v1,12.0,0.0,4.0,3.0,,2022-09-09,,,,10.0,,,0.0,0.0,2.33,307.56
29162,9991302402,8/30/2022,250.0,2342.5,Direct,Existing Business,,Closed and Won,Intake 3.0,,Intake,2,High Res Preview,12.02112326v1,12.0,0.0,4.0,1.0,,2022-09-09,,,,21.0,,,0.0,0.0,1.55,409.2
29163,10127829583,9/9/2022,690.0,4567.8,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.02107606v2,10.0,0.0,2.0,4.0,,2022-09-09,,,,58.0,,,0.0,0.0,2.16,1529.28
29164,10113675656,9/8/2022,60.0,1044.86,Direct,New Business,,Closed and Won,,,Organic Search,1,Not Rated,10.02113617v2,10.0,0.0,2.0,1.0,,2022-09-09,,,,5.0,,,0.0,0.0,2.56,184.32
29165,10100875590,9/7/2022,100.0,976.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.02105641v5,10.0,0.0,2.0,1.0,,2022-09-09,,,,9.0,,,0.0,0.0,2.56,307.2
29166,10003998621,8/31/2022,300.0,3735.58,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,12.02112544v1,12.0,0.0,4.0,1.0,,2022-09-09,,,,26.0,,,0.0,0.0,1.55,589.68
29167,10114910890,9/8/2022,600.0,4068.0,Distributor,Existing Business,,Closed and Won,,,SAGE,5,Low ,10.03113634v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,50.0,,,0.0,0.0,1.96,1223.04
29168,10127787401,9/9/2022,400.0,3332.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0270060v1,10.0,0.0,2.0,3.0,,2022-09-09,,,,34.0,,,0.0,0.0,2.41,1041.12
29169,10104304295,9/7/2022,1500.0,9030.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Low ,10.02113505v1,10.0,0.0,2.0,4.0,,2022-09-09,,,,125.0,,,0.0,0.0,1.91,2887.92
29170,10127955999,9/9/2022,400.0,2932.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0269873v3,10.0,0.0,2.0,1.0,,2022-09-09,,,,34.0,,,0.0,0.0,1.96,823.2
29172,10104403221,9/7/2022,125.0,1097.5,Distributor,New Business,,Closed and Won,Intake 2.0 Edward,,Client Referral,3,High Res Preview,10.02113565v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,11.0,,,0.0,0.0,2.23,321.12
29173,9993325491,8/30/2022,60.0,675.6,Wholesale,New Business,,Closed and Won,,,Intake,1,Not Rated,10.02113605v2,10.0,0.0,2.0,1.0,,2022-09-09,,,,5.0,,,0.0,0.0,2.56,184.32
29174,10121714838,9/8/2022,96.0,1080.96,Wholesale,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,,10.0248827v1,10.0,0.0,2.0,4.0,,2022-09-09,,,,8.0,,,0.0,0.0,2.58,278.64
29176,10119872873,9/8/2022,3000.0,20220.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0291152v1,10.0,0.0,2.0,4.0,,2022-09-09,,,,252.0,,,0.0,0.0,1.91,6018.0
29178,9993692160,8/30/2022,480.0,3177.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,10.02112359v1,10.0,0.0,2.0,4.0,,2022-09-09,,,,40.0,,,0.0,0.0,2.41,1185.72
29179,10127835715,9/9/2022,120.0,1077.6,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.0243490v1,10.0,0.0,2.0,4.0,,2022-09-09,,,,10.0,,,0.0,0.0,2.58,340.56
29180,10037577858,9/2/2022,60.0,623.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview,55.02112885v3,55.0,0.0,114.0,1.0,,2022-09-09,,,,5.0,,,0.0,0.0,2.56,184.32
29181,10128250428,9/9/2022,60.0,585.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0222603v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,5.0,,,0.0,0.0,2.56,184.32
29182,9826491205,8/15/2022,132.0,1467.84,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,2,High Res Preview,10.02109798v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,11.0,,,0.0,0.0,1.96,282.24
29183,10101631293,9/7/2022,120.0,1454.4,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Pre-Hubspot Contact,1,Low ,10.0217258v4,10.0,0.0,2.0,1.0,,2022-09-09,,,,10.0,,,0.0,0.0,2.23,294.36
29184,10129076882,9/9/2022,250.0,1962.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0284729v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,21.0,,,0.0,0.0,1.96,517.44
29185,10020171074,9/1/2022,225.0,1448.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium ,10.02112719v2,10.0,0.0,2.0,3.0,,2022-09-13,,,,19.0,,,0.0,0.0,2.41,578.4
29186,10129193763,9/9/2022,76.0,741.76,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0240345v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,7.0,,,0.0,0.0,2.56,245.76
29187,10020077327,9/1/2022,500.0,3310.0,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Client Referral,2,Low ,10.02112942v2,10.0,0.0,2.0,3.0,,2022-09-09,,,,42.0,,,0.0,0.0,2.41,1243.56
29188,10114796079,9/8/2022,250.0,1956.47,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,High Res Preview,21.02113616v1,21.0,0.0,12.0,1.0,,2022-09-09,,,,21.0,,,0.0,0.0,2.71,715.44
29189,9829060246,8/15/2022,75.0,891.75,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Client Referral,2,High Res Preview,55.02110376v3,55.0,0.0,114.0,3.0,,2022-09-09,,,,7.0,,,0.0,0.0,3.74,359.04
29190,10103994908,9/7/2022,600.0,4218.0,Distributor,New Business,,Closed and Won,,,Email Marketing,2,High Res Preview,10.02114972v1,10.0,0.0,2.0,3.0,,2022-09-22,,,,50.0,,,0.0,0.0,2.16,1321.92
29191,10130483066,9/9/2022,60.0,690.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,3,,17.0292025v2,17.0,0.0,9.0,4.0,,2022-09-09,,,,5.0,,,0.0,0.0,2.58,185.76
29192,10130338229,9/9/2022,240.0,2678.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.02110485v3,10.0,0.0,2.0,3.0,,2022-09-09,,,,20.0,,,0.0,0.0,2.41,607.32
29193,9979438347,8/29/2022,1400.0,9693.81,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,40.0250435v5,40.0,0.0,18.0,1.0,,2022-09-12,,,,117.0,,,0.0,0.0,1.71,2421.36
29194,10113715595,9/8/2022,100.0,1044.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,10.02113608v1,10.0,0.0,2.0,3.0,,2022-09-09,,,,9.0,,,0.0,0.0,3.58,429.6
29195,10130644100,9/9/2022,500.0,4930.0,Direct,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.0295718v1,10.0,0.0,2.0,1.0,,2022-09-15,,,,42.0,,,0.0,0.0,1.96,1011.36
29196,9758409359,8/8/2022,60.0,603.6,Distributor,New Business,,Closed and Won,,,Client Referral,1,,10.04110582v1,10.0,0.0,2.0,3.0,,2022-09-20,,,,5.0,,,0.0,0.0,3.66,263.52
29197,10003135295,8/31/2022,360.0,2638.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02112566v1,10.0,0.0,2.0,1.0,,2022-09-12,,,,30.0,,,0.0,0.0,1.96,729.12
29198,10128106783,9/9/2022,240.0,2450.4,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,,10.0214706v1,10.0,0.0,2.0,3.0,,2022-09-09,,,,20.0,,,0.0,0.0,2.41,607.32
29200,10130293637,9/9/2022,400.0,3032.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0213785v1,10.0,0.0,2.0,1.0,,2022-09-09,,,,34.0,,,0.0,0.0,1.96,823.2
29201,10119647042,9/8/2022,250.0,3032.38,Direct,New Business,,Closed and Won,Template Download,,Direct Traffic,1,Not Rated,10.02113825v1,10.0,0.0,2.0,3.0,,2022-09-09,,,,21.0,,,0.0,0.0,2.41,636.24
29202,10130398218,9/9/2022,240.0,1884.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0225572v1,10.0,0.0,2.0,3.0,,2022-09-11,,,,20.0,,,0.0,0.0,2.41,607.32
29203,9862247443,8/18/2022,120.0,1366.8,Distributor,New Business,,Closed and Won,Template Download,,Client Referral,2,Medium ,55.02112477v3,55.0,0.0,114.0,3.0,,2022-09-12,,,,10.0,,,0.0,0.0,3.74,538.56
29204,10075717253,9/5/2022,150.0,1685.21,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,Email Marketing,1,Not Rated,12.02113219v3,12.0,0.0,4.0,3.0,,2022-09-09,,,,13.0,,,0.0,0.0,2.16,362.88
29205,9935955753,8/25/2022,60.0,996.41,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,Intake,1,High Res Preview,10.02111785v1,10.0,0.0,2.0,3.0,,2022-09-12,,,,5.0,,,0.0,0.0,3.66,263.52
29206,10085055750,9/6/2022,60.0,944.4,Direct,New Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,1,Not Rated,10.02113091v3,10.0,0.0,2.0,3.0,,2022-09-10,,,,5.0,,,0.0,0.0,3.66,263.52
29207,9626110979,7/28/2022,60.0,702.6,Distributor,New Business,,Closed and Won,Intake 2.0 Edward,,Event in the Past Year,1,High Res Preview,46.02112122v1,46.0,0.0,113.0,1.0,,2022-09-12,,,,5.0,,,0.0,0.0,2.56,184.32
29209,9668509093,8/1/2022,79.0,991.0,Direct,New Business,,Closed and Won,,,Organic Search,2,Low ,17.02108255v1,17.0,0.0,9.0,3.0,,2022-09-12,,,,7.0,,,0.0,0.0,3.66,351.36
29210,8748564809,4/28/2022,120.0,1454.4,Direct,New Business,,Closed and Won,Intake 3.0,,Client Referral,1,High Res Preview,10.03113860v1,10.0,0.0,2.0,3.0,,2022-09-12,,,,10.0,,,0.0,0.0,2.58,340.56
29211,9861825964,8/18/2022,480.0,3734.4,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Email Marketing,2,High Res Preview,10.02113060v1,10.0,0.0,2.0,1.0,,2022-09-12,,,,40.0,,,0.0,0.0,2.23,1177.44
29212,10032036505,9/2/2022,400.0,3404.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,15.02112906v1,15.0,0.0,7.0,3.0,,2022-09-12,,,,34.0,,,0.0,0.0,3.53,1482.6
29213,10159618888,9/12/2022,360.0,2836.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,55.02101367v2,55.0,0.0,114.0,3.0,,2022-09-13,,,,30.0,,,0.0,0.0,2.49,926.28
29214,10159660964,9/12/2022,240.0,1716.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0291998v1,10.0,0.0,2.0,3.0,,2022-09-12,,,,20.0,,,0.0,0.0,2.41,607.32
29215,10089536389,9/6/2022,60.0,623.4,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Live Chat,2,Low ,55.02113518v1,55.0,0.0,114.0,1.0,,2022-09-12,,,,5.0,,,0.0,0.0,2.56,184.32
29217,10128157771,9/9/2022,60.0,585.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.02113927v1,10.0,0.0,2.0,3.0,,2022-09-12,,,,5.0,,,0.0,0.0,3.66,263.52
