deal_id_x,po_number,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,total_product_quantity,cost_per_sku,total_sku_cost
9862341413,28694,8/18/2022,60.0,0.0,Distributor,Existing Business,,Closed and Won,,,,1,,10.03103306v1,10.0,,2.0,3.0,,2022-08-22,,,,5.0,,,,,60.0,3.66,263.52
9878327629,28695,8/20/2022,240.0,1944.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,,10.02105510v2,10.0,,2.0,1.0,,2022-08-23,,,,20.0,,,,,240.0,1.96,493.92
9861814312,28696,8/18/2022,60.0,585.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,High Res Preview,10.02110631v1,10.0,,2.0,1.0,,2022-08-22,,,,5.0,,,,,60.0,2.56,184.32
9805399102,28697,8/12/2022,600.0,8253.11,Direct,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0282121v4,10.0,,2.0,3.0,,2022-08-22,,,,13.0,,,,,150.0,2.41,404.88
9805399102,28697,8/12/2022,600.0,8253.11,Direct,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0282121v6,10.0,,2.0,3.0,,2022-08-22,,,,13.0,,,,,150.0,2.41,404.88
9805399102,28697,8/12/2022,600.0,8253.11,Direct,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0284374v5,10.0,,2.0,3.0,,2022-08-22,,,,13.0,,,,,150.0,2.41,404.88
9805399102,28697,8/12/2022,600.0,8253.11,Direct,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0284374v6,10.0,,2.0,3.0,,2022-08-22,,,,13.0,,,,,150.0,2.41,404.88
9768559226,28698,8/9/2022,950.0,10282.54,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.02108751v1,10.0,,2.0,3.0,,2022-09-13,,,,80.0,,,,,950.0,1.91,1856.52
9897657271,28699,8/22/2022,320.0,2713.6,Distributor,Existing Business,,Closed and Won,,,SAGE,3,,10.029297v1,10.0,,2.0,3.0,,2022-09-09,,,,10.0,,,,,120.0,2.58,340.56
9897657271,28699,8/22/2022,320.0,2713.6,Distributor,Existing Business,,Closed and Won,,,SAGE,3,,10.0257502v1,10.0,,2.0,3.0,,2022-09-09,,,,17.0,,,,,200.0,2.41,520.56
9771226481,28701,8/9/2022,720.0,4960.8,Distributor,New Business,,Closed and Won,,,Client Referral,2,Not Rated,10.02110843v1,10.0,,2.0,1.0,,2022-08-25,,,,60.0,,,,,720.0,1.79,1310.28
9898604678,28705,8/22/2022,250.0,1987.5,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.0293573v1,10.0,,2.0,3.0,,2022-08-22,,,,21.0,,,,,250.0,2.41,636.24
9895777909,28706,8/22/2022,102.0,1148.52,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.02110840v1,10.0,,2.0,1.0,,2022-08-22,,,,9.0,,,,,102.0,2.56,307.2
9897521430,28707,8/22/2022,60.0,603.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.02105221v2,10.0,,2.0,1.0,,2022-08-22,,,,5.0,,,,,60.0,2.56,184.32
9767588460,28708,8/9/2022,63.0,709.38,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02110235v1,10.0,,2.0,3.0,,2022-08-23,,,,6.0,,,,,63.0,3.66,307.44
9784015887,28709,8/10/2022,300.0,2619.0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,4,,10.02108811v1,10.0,,2.0,1.0,,2022-08-23,,,,13.0,,,,,150.0,1.96,329.28
9784015887,28709,8/10/2022,300.0,2619.0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,4,,10.02108812v1,10.0,,2.0,1.0,,2022-08-23,,,,13.0,,,,,150.0,1.96,329.28
9888380706,28710,8/21/2022,500.0,4930.0,Direct,Existing Business,,Closed and Won,,,Referrals,1,,10.0238836v1,10.0,,2.0,4.0,,2022-08-23,,,,42.0,,,,,500.0,2.41,1243.56
9835185007,28711,8/16/2022,60.0,926.4,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02110295v1,10.0,,2.0,3.0,,2022-08-23,,,,5.0,,,,,60.0,3.66,263.52
9715932477,28712,8/5/2022,60.0,836.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.02108536v2,10.0,,2.0,1.0,,2022-08-23,,,,5.0,,,,,60.0,2.56,184.32
9666891909,28713,8/1/2022,0.0,860.75,Direct,Existing Business,,Closed and Won,Quote Request,,Organic Search,1,High ,10.02107171v5,10.0,,2.0,1.0,,2022-08-23,,,,5.0,,,,,60.0,2.56,184.32
9851704877,28714,8/17/2022,283.0,2221.55,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,,10.0296925v1,10.0,,2.0,1.0,,2022-08-24,,,,24.0,,,,,283.0,1.96,588.0
9901337964,28715,8/22/2022,80.0,900.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0210309v2,10.0,,2.0,3.0,,2022-08-23,,,,7.0,,,,,80.0,3.66,351.36
9200357018,28716,6/15/2022,74.0,833.24,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02101367v3,10.0,,2.0,1.0,,2022-08-23,,,,7.0,,,,,74.0,2.56,245.76
9907181632,28717,8/23/2022,160.0,1308.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0297553v1,10.0,,2.0,4.0,,2022-08-23,,,,14.0,,,,,160.0,2.41,433.8
9851884374,28718,8/17/2022,100.0,1141.0,Distributor,Existing Business,,Closed and Won,,,SAGE,3,,46.0280979v2,46.0,,113.0,1.0,,2022-08-24,,,,9.0,,,,,100.0,2.56,307.2
9908715272,28719,8/23/2022,300.0,3621.0,Direct,Existing Business,,Closed and Won,,,Client Referral,1,,10.0247377v1,10.0,,2.0,1.0,,2022-08-23,,,,13.0,,,,,150.0,1.96,329.28
9908715272,28719,8/23/2022,300.0,3621.0,Direct,Existing Business,,Closed and Won,,,Client Referral,1,,10.0247378v1,10.0,,2.0,1.0,,2022-08-23,,,,13.0,,,,,150.0,1.96,329.28
9781991280,28720,8/10/2022,63.0,709.38,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02109168v2,10.0,,2.0,4.0,,2022-08-29,,,,6.0,,,,,63.0,2.58,216.72
9895457586,28721,8/22/2022,504.0,3729.6,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Not Rated,10.02110864v1,10.0,,2.0,1.0,,2022-08-23,,,,21.0,,,,,252.0,1.96,517.44
9895457586,28721,8/22/2022,504.0,3729.6,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Not Rated,10.02110888v1,10.0,,2.0,1.0,,2022-08-23,,,,21.0,,,,,252.0,1.96,517.44
9691884082,28722,8/3/2022,150.0,1273.5,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Low ,12.02107568v3,12.0,,4.0,3.0,,2022-08-23,,,,13.0,,,,,150.0,2.16,362.88
9908420482,28723,8/23/2022,150.0,1317.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.02111027v1,10.0,,2.0,3.0,,2022-08-23,,,,13.0,,,,,150.0,2.41,404.88
9824914586,28724,8/15/2022,200.0,2434.54,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.02109746v1,10.0,,2.0,3.0,,2022-08-23,,,,17.0,,,,,200.0,2.41,520.56
9825083828,28726,8/15/2022,501.0,3522.03,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,1,Low ,10.02109855v2,10.0,,2.0,3.0,,2022-08-23,,,,42.0,,,,,501.0,2.41,1243.56
9793108825,28727,8/11/2022,120.0,1083.6,Wholesale,Existing Business,,Closed and Won,New Project In Portal,,Direct Traffic,2,High ,10.02109414v1,10.0,,2.0,3.0,,2022-08-23,,,,10.0,,,,,120.0,2.58,340.56
9908383590,28728,8/23/2022,400.0,2812.0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.0239418v2,10.0,,2.0,3.0,,2022-08-23,,,,34.0,,,,,400.0,2.41,1012.2
9873029046,28729,8/19/2022,227.0,1993.06,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,10.02110829v1,10.0,,2.0,3.0,,2022-08-23,,,,19.0,,,,,227.0,2.41,578.4
9565318466,28730,7/22/2022,480.0,5166.63,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Pre-Hubspot Contact,1,High Res Preview,10.0246477v6,10.0,,2.0,3.0,,2022-08-31,,,,40.0,,,,,480.0,2.41,1185.72
9910325541,28731,8/23/2022,250.0,1987.5,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.0282423v1,10.0,,2.0,1.0,,2022-08-23,,,,21.0,,,,,250.0,1.96,517.44
9615748896,28732,7/27/2022,600.0,4614.03,Distributor,New Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,55.02106777v1,55.0,,114.0,3.0,,2022-08-23,,,,50.0,,,,,600.0,2.24,1370.88
9911197218,28733,8/23/2022,500.0,5335.0,Direct,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,2,,55.02111146v1,55.0,,114.0,1.0,,2022-08-23,,,,42.0,,,,,500.0,1.96,1011.36
8630096991,28734,4/15/2022,600.0,4536.0,Distributor,New Business,,Closed and Won,Intake 2.0 Edward,,Offline Sources,3,Low ,10.0296594v2,10.0,,2.0,4.0,,2022-08-23,,,,25.0,,,,,300.0,2.41,751.92
8630096991,28734,4/15/2022,600.0,4536.0,Distributor,New Business,,Closed and Won,Intake 2.0 Edward,,Offline Sources,3,Low ,10.0291305v4,10.0,,2.0,4.0,,2022-08-23,,,,25.0,,,,,300.0,2.41,751.92
9911036692,28735,8/23/2022,1000.0,7260.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0242619v2,10.0,,2.0,1.0,,2022-08-23,,,,42.0,,,,,500.0,1.96,1011.36
9911036692,28735,8/23/2022,1000.0,7260.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0242627v2,10.0,,2.0,1.0,,2022-08-23,,,,42.0,,,,,500.0,1.96,1011.36
9910132559,28736,8/23/2022,200.0,2424.0,Direct,New Business,,Closed and Won,,,Organic Search,1,,10.0298474v3,10.0,,2.0,4.0,,2022-08-23,,,,17.0,,,,,200.0,2.41,520.56
9024811383,28738,5/27/2022,775.0,8838.1,Direct,New Business,,Closed and Won,,,Organic Search,1,Low ,10.02102111v3,10.0,,2.0,1.0,,2022-08-24,,,,13.0,,,,,155.0,1.96,329.28
9024811383,28738,5/27/2022,775.0,8838.1,Direct,New Business,,Closed and Won,,,Organic Search,1,Low ,10.02102112v1,10.0,,2.0,1.0,,2022-08-24,,,,13.0,,,,,155.0,1.96,329.28
9024811383,28738,5/27/2022,775.0,8838.1,Direct,New Business,,Closed and Won,,,Organic Search,1,Low ,10.02102102v3,10.0,,2.0,1.0,,2022-08-24,,,,13.0,,,,,155.0,1.96,329.28
9024811383,28738,5/27/2022,775.0,8838.1,Direct,New Business,,Closed and Won,,,Organic Search,1,Low ,10.02102106v1,10.0,,2.0,1.0,,2022-08-24,,,,13.0,,,,,155.0,1.96,329.28
8587365417,28739,4/11/2022,208.0,1670.24,Distributor,Existing Business,,Closed and Won,,,,2,Low ,10.0290458v5,10.0,,2.0,3.0,,2022-08-24,,,,18.0,,,,,208.0,2.41,549.48
9693063590,28740,8/3/2022,500.0,3435.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02108632v2,10.0,,2.0,3.0,,2022-08-24,,,,42.0,,,,,500.0,2.41,1243.56
9910194460,28741,8/23/2022,734.0,4859.08,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,10.02111108v1,10.0,,2.0,1.0,,2022-08-23,,,,31.0,,,,,367.0,1.96,752.64
9910194460,28741,8/23/2022,734.0,4859.08,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,10.02111109v1,10.0,,2.0,1.0,,2022-08-23,,,,31.0,,,,,367.0,1.96,752.64
9758537581,28742,8/8/2022,372.0,3098.76,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Low ,10.02110915v1,10.0,,2.0,3.0,,2022-08-23,,,,11.0,,,,,124.0,2.58,371.52
9758537581,28742,8/8/2022,372.0,3098.76,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Low ,10.02110914v1,10.0,,2.0,3.0,,2022-08-23,,,,11.0,,,,,124.0,2.58,371.52
9758537581,28742,8/8/2022,372.0,3098.76,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Low ,10.02110916v1,10.0,,2.0,3.0,,2022-08-23,,,,11.0,,,,,124.0,2.58,371.52
9911609966,28743,8/23/2022,200.0,1430.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0238851v1,10.0,,2.0,3.0,,2022-08-23,,,,17.0,,,,,200.0,2.41,520.56
9343891000,28744,6/29/2022,120.0,1053.6,Distributor,New Business,,Closed and Won,New Project In Portal,,Email Marketing,6,High Res Preview,10.02102854v1,10.0,,2.0,3.0,,2022-08-25,,,,10.0,,,,,120.0,2.58,340.56
9913464840,28746,8/23/2022,310.0,2320.7,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,,55.0297124v1,55.0,,114.0,3.0,,2022-08-24,,,,26.0,,,,,310.0,2.49,806.76
9343545919,28747,6/29/2022,480.0,3374.4,Distributor,Existing Business,,Closed and Won,,,SAGE,5,,10.02108962v5,10.0,,2.0,3.0,,2022-08-25,,,,40.0,,,,,480.0,2.41,1185.72
9773082289,28748,8/9/2022,360.0,3488.4,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.0242901v5,10.0,,2.0,3.0,,2022-08-24,,,,30.0,,,,,360.0,2.41,896.52
9554375273,28749,7/21/2022,120.0,933.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Low ,10.02108476v2,10.0,,2.0,3.0,,2022-08-24,,,,10.0,,,,,120.0,2.58,340.56
9475653930,28750,7/12/2022,800.0,8264.0,Direct,New Business,,Closed and Won,,,Referrals,4,Low ,10.02109526v1,10.0,,2.0,3.0,,2022-08-24,,,,34.0,,,,,400.0,2.41,1012.2
9475653930,28750,7/12/2022,800.0,8264.0,Direct,New Business,,Closed and Won,,,Referrals,4,Low ,10.02109535v1,10.0,,2.0,3.0,,2022-08-24,,,,34.0,,,,,400.0,2.41,1012.2
8196641684,28751,3/11/2022,60.0,746.4,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview,55.02110971v1,55.0,,114.0,3.0,,2022-08-24,,,,5.0,,,,,60.0,3.74,269.28
9758262909,28752,8/8/2022,360.0,3686.4,Direct,Existing Business,,Closed and Won,,,Direct Traffic,2,Not Rated,10.02108195v1,10.0,,2.0,3.0,,2022-08-24,,,,30.0,,,,,360.0,2.41,896.52
9691479609,28753,8/3/2022,60.0,675.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,10.02107794v1,10.0,,2.0,3.0,,2022-08-24,,,,5.0,,,,,60.0,3.66,263.52
9828763912,28754,8/15/2022,500.0,3515.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0292305v1,10.0,,2.0,3.0,,2022-08-24,,,,42.0,,,,,500.0,2.41,1243.56
9913735778,28755,8/23/2022,550.0,4174.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,55.02102674v1,55.0,,114.0,1.0,,2022-08-24,,,,46.0,,,,,550.0,1.88,1060.32
9897584791,28756,8/22/2022,60.0,466.8,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Not Rated,10.02110974v1,10.0,,2.0,3.0,,2022-08-24,,,,5.0,,,,,60.0,3.66,263.52
9912093844,28757,8/23/2022,300.0,2244.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,10.02111277v1,10.0,,2.0,3.0,,2022-08-24,,,,25.0,,,,,300.0,2.41,751.92
9828772885,28758,8/15/2022,510.0,4193.77,Distributor,New Business,,Closed and Won,,,WT Outbound,4,Low ,46.02110351v1,46.0,,113.0,1.0,,2022-08-25,,,,22.0,,,,,255.0,1.96,540.96
9828772885,28758,8/15/2022,510.0,4193.77,Distributor,New Business,,Closed and Won,,,WT Outbound,4,Low ,55.02110350v1,55.0,,114.0,1.0,,2022-08-25,,,,22.0,,,,,255.0,1.96,540.96
9691362075,28759,8/3/2022,120.0,963.6,Wholesale,Existing Business,,Closed and Won,Revision Request,,Paid Search,1,,10.02107420v5,10.0,,2.0,3.0,,2022-08-24,,,,10.0,,,,,120.0,2.58,340.56
9525325149,28760,7/18/2022,120.0,1454.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.02104666v5,10.0,,2.0,4.0,,2022-09-06,,,,10.0,,,,,120.0,2.58,340.56
8688627633,28761,4/22/2022,310.0,2778.44,Distributor,Existing Business,,Closed and Won,,,,4,Low ,46.0292083v1,46.0,,113.0,1.0,,2022-08-24,,,,21.0,,,,,250.0,1.96,517.44
9834443379,28763,8/16/2022,200.0,1556.0,Distributor,Existing Business,,Closed and Won,,,WT Outbound,2,Not Rated,10.02109994v1,10.0,,2.0,3.0,,2022-08-24,,,,17.0,,,,,200.0,2.41,520.56
9853157297,28764,8/17/2022,60.0,675.6,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,Low ,10.02110551v2,10.0,,2.0,3.0,,2022-08-24,,,,5.0,,,,,60.0,3.66,263.52
9908579442,28765,8/23/2022,1405.0,9399.45,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,2,Low ,55.02111366v1,55.0,,114.0,3.0,,2022-08-24,,,,118.0,,,,,1406.0,2.1,2998.8
9639297296,28766,7/29/2022,240.0,2803.68,Direct,New Business,,Closed and Won,,,Email Marketing,2,High Res Preview,55.02106747v1,55.0,,114.0,3.0,,2022-08-24,,,,5.0,,,,,60.0,3.74,269.28
9639297296,28766,7/29/2022,240.0,2803.68,Direct,New Business,,Closed and Won,,,Email Marketing,2,High Res Preview,55.02106750v3,55.0,,114.0,3.0,,2022-08-24,,,,5.0,,,,,60.0,3.74,269.28
9639297296,28766,7/29/2022,240.0,2803.68,Direct,New Business,,Closed and Won,,,Email Marketing,2,High Res Preview,10.02106742v2,10.0,,2.0,3.0,,2022-08-24,,,,10.0,,,,,120.0,2.58,340.56
9622477718,28767,7/28/2022,480.0,5280.29,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02106846v3,10.0,,2.0,1.0,,2022-08-25,,,,20.0,,,,,240.0,1.96,493.92
9622477718,28767,7/28/2022,480.0,5280.29,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,46.02111367v3,46.0,,113.0,1.0,,2022-08-25,,,,20.0,,,,,240.0,1.96,493.92
9901486988,28768,8/22/2022,120.0,1090.8,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,46.02111025v1,46.0,,113.0,1.0,,2022-08-24,,,,10.0,,,,,120.0,2.23,294.36
9923735840,28769,8/24/2022,60.0,603.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.0286957v1,10.0,,2.0,4.0,,2022-08-24,,,,5.0,,,,,60.0,2.58,185.76
9923901026,28770,8/24/2022,350.0,2747.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.0227001v1,10.0,,2.0,3.0,,2022-08-24,,,,30.0,,,,,350.0,2.41,896.52
9545772920,28771,7/20/2022,375.0,2748.75,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02105198v1,10.0,,2.0,1.0,,2022-08-24,,,,32.0,,,,,375.0,1.96,776.16
9836382626,28772,8/16/2022,360.0,2638.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,55.02111292v1,55.0,,114.0,1.0,,2022-08-24,,,,30.0,,,,,360.0,1.96,729.12
9921990767,28773,8/24/2022,275.0,1864.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Not Rated,10.02111374v1,10.0,,2.0,3.0,,2022-08-25,,,,23.0,,,,,275.0,2.41,694.08
9860788785,28774,8/18/2022,160.0,1735.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,12.02110474v1,12.0,,4.0,3.0,,2022-08-24,,,,5.0,,,,,60.0,3.41,245.52
9860788785,28774,8/18/2022,160.0,1735.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02110473v1,10.0,,2.0,3.0,,2022-08-24,,,,9.0,,,,,100.0,3.58,429.6
9807232113,28775,8/12/2022,60.0,675.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,High Res Preview,10.02109593v1,10.0,,2.0,3.0,,2022-08-25,,,,5.0,,,,,60.0,3.66,263.52
9910174363,28776,8/23/2022,400.0,2712.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,7,Not Rated,10.02111074v2,10.0,,2.0,1.0,,2022-08-24,,,,34.0,,,,,400.0,1.96,823.2
9897688478,28777,8/22/2022,120.0,1083.6,Distributor,Existing Business,,Closed and Won,New Project In Portal,,SAGE,1,Low ,10.02110932v2,10.0,,2.0,3.0,,2022-08-24,,,,10.0,,,,,120.0,2.58,340.56
9698972578,28778,8/4/2022,60.0,693.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,4,High Res Preview,10.02109654v2,10.0,,2.0,3.0,,2022-08-24,,,,5.0,,,,,60.0,3.66,263.52
9602512026,28779,7/26/2022,180.0,2544.74,Direct,Existing Business,,Closed and Won,Reorder Button,,Intake,2,High ,10.0259041v1,10.0,,2.0,3.0,,2022-08-24,,,,5.0,,,,,60.0,3.66,263.52
9602512026,28779,7/26/2022,180.0,2544.74,Direct,Existing Business,,Closed and Won,Reorder Button,,Intake,2,High ,10.02106412v2,10.0,,2.0,3.0,,2022-08-24,,,,10.0,,,,,120.0,2.58,340.56
9785169752,28780,8/10/2022,120.0,1557.6,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Organic Search,1,Not Rated,55.02109438v2,55.0,,114.0,3.0,,2022-08-24,,,,10.0,,,,,120.0,2.66,351.12
9912135459,28781,8/23/2022,250.0,2727.5,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.02111322v1,10.0,,2.0,3.0,,2022-08-25,,,,21.0,,,,,250.0,2.41,636.24
9930778962,28782,8/25/2022,480.0,3770.08,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,,10.0261941v1,10.0,,2.0,3.0,,2022-08-25,,,,40.0,,,,,480.0,2.41,1185.72
9835356229,28783,8/16/2022,120.0,1454.4,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,Medium ,10.02110568v4,10.0,,2.0,3.0,,2022-08-25,,,,10.0,,,,,120.0,2.58,340.56
9924548097,28784,8/24/2022,445.0,3591.1,Distributor,Existing Business,,Payment Pending,,,Client Referral,5,,10.0243578v1,10.0,,2.0,1.0,,2022-08-25,,,,20.0,,,,,230.0,1.96,493.92
9924395826,28785,8/24/2022,287.0,1882.72,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,,12.0278138v1,12.0,,4.0,3.0,,2022-08-25,,,,24.0,,,,,287.0,2.16,648.0
9924487278,28786,8/24/2022,60.0,682.48,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,,10.0278137v1,10.0,,2.0,1.0,,2022-09-12,,,,5.0,,,,,60.0,2.56,184.32
9764383831,28787,8/8/2022,1360.0,10907.2,Direct,Existing Business,,Closed and Won,Quote Request,,Organic Search,1,High Res Preview,20.02110571v1,20.0,,11.0,1.0,,2022-08-25,,,,114.0,,,,,1360.0,2.71,3739.8
9931284904,28789,8/25/2022,64.0,720.64,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,17.0290600v1,17.0,,9.0,3.0,,2022-08-25,,,,6.0,,,,,64.0,3.66,307.44
9665605555,28790,8/1/2022,120.0,933.6,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.02107786v1,10.0,,2.0,3.0,,2022-08-25,,,,10.0,,,,,120.0,2.58,340.56
9922350904,28791,8/24/2022,1300.0,7826.0,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,2,Not Rated,10.0243598v2,10.0,,2.0,1.0,,2022-08-25,,,,109.0,,,,,1300.0,1.71,2257.2
9614148790,28792,7/27/2022,200.0,2780.11,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Email Marketing,1,High Res Preview,55.02106526v3,55.0,,114.0,3.0,,2022-08-25,,,,17.0,,,,,200.0,2.49,537.84
9922165605,28793,8/24/2022,60.0,603.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02111508v1,10.0,,2.0,3.0,,2022-08-25,,,,5.0,,,,,60.0,3.66,263.52
9931204685,28794,8/25/2022,240.0,2661.6,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,,55.02111445v1,55.0,,114.0,3.0,,2022-08-30,,,,5.0,,,,,60.0,3.74,269.28
9931204685,28794,8/25/2022,240.0,2661.6,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,,55.02111445v2,55.0,,114.0,3.0,,2022-08-30,,,,5.0,,,,,60.0,3.74,269.28
9931204685,28794,8/25/2022,240.0,2661.6,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,,55.02111437v1,55.0,,114.0,3.0,,2022-08-30,,,,5.0,,,,,60.0,3.74,269.28
9931204685,28794,8/25/2022,240.0,2661.6,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,,55.02111437v2,55.0,,114.0,3.0,,2022-08-30,,,,5.0,,,,,60.0,3.74,269.28
9703297795,28795,8/4/2022,60.0,675.6,Distributor,Existing Business,,Closed and Won,Intake 2.0 Edward,,Pre-Hubspot Contact,2,High Res Preview,10.02109980v3,10.0,,2.0,3.0,,2022-08-29,,,,5.0,,,,,60.0,3.66,263.52
9583526770,28796,7/24/2022,241.0,1969.85,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview,10.02107454v4,10.0,,2.0,3.0,,2022-08-25,,,,21.0,,,,,241.0,2.41,636.24
9872926280,28798,8/19/2022,120.0,1460.72,Direct,New Business,,Closed and Won,Quote Request,,Organic Search,1,,10.0242992v1,10.0,,2.0,3.0,,2022-08-29,,,,10.0,,,,,120.0,2.58,340.56
9893471793,28799,8/22/2022,100.0,1569.0,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Organic Search,1,Low ,10.02111055v3,10.0,,2.0,3.0,,2022-08-25,,,,9.0,,,,,100.0,3.58,429.6
9933973373,28800,8/25/2022,546.0,0.0,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.02104632v6,10.0,,2.0,3.0,,2022-08-25,,,,46.0,,,,,546.0,2.16,1218.24
